id,source_zh,reference_vi,prediction_vi,damage_level,prompt_type,model_name,backend,temperature,operation,status,"metric__bleu_max_order=1,smooth=True","metric__bleu_max_order=2,smooth=True","metric__bleu_max_order=3,smooth=True","metric__bleu_max_order=4,smooth=True","metric__chrf_char_order=4,word_order=0","metric__chrf_char_order=4,word_order=2","metric__chrf_char_order=6,word_order=0","metric__chrf_char_order=6,word_order=2",metric__rouge_rouge_type=rouge1,metric__rouge_rouge_type=rouge2,metric__rouge_rouge_type=rouge4,metric__rouge_rouge_type=rougeL,"metric__meteor_alpha=0.2,beta=3,gamma=0.0","metric__meteor_alpha=0.2,beta=3,gamma=0.5","metric__meteor_alpha=0.9,beta=3,gamma=0.0","metric__meteor_alpha=0.9,beta=3,gamma=0.5","metric__bertscore_lang=en,num_layers=None","metric__bertscore_lang=en,num_layers=5","metric__bertscore_lang=vi,num_layers=None","metric__bertscore_lang=vi,num_layers=5",metric__comet_model_name=Unbabel/eamt22-cometinho-da,metric__bleurt_checkpoint=bleurt-tiny-128,metric__bleurt_checkpoint=bleurt-base-512,metric__bleurt_checkpoint=bleurt-large-512,metric__bleurt_checkpoint=BLEURT-20-D12,metric__comet_model_name=Unbabel/wmt22-comet-da,metric__comet_model_name=Unbabel/wmt20-comet-da,metric__comet_model_name=Unbabel/wmt20-comet-qe-da
vi-zh-2022-test-0063,因为，我们之前只聚焦党内的党建工作。,Bởi trước đây chúng ta chỉ tập trung nói trong xây dựng Đảng.,chúng ta tập trung trong Đảng,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok,0.2635971381157267,0.18639132386299734,0.12235095328502428,0.10481554406510143,0.45099336120942374,0.41069997198960295,0.3680024612877119,0.3585132948466751,0.5714285714285715,0.3076923076923077,0.0,0.5714285714285715,0.7894736842105262,0.6725146198830408,0.45454545454545453,0.3872053872053872,0.9120813608169556,0.862133264541626,0.764487087726593,0.7898617386817932,-0.2502676248550415,0.05893298611044884,0.30400529503822327,-0.06867165863513947,0.3174325227737427,0.6959949135780334,-0.216887429356575,0.04899732396006584
vi-zh-2022-test-0064,但是，越南共产党是执政党，是领导国家、社会的力量。,"Nhưng Đảng là Đảng cầm quyền, Đảng lãnh đạo Nhà nước xã hội.","Nhưng Đảng là Đảng cầm quyền, Đảng lãnh đạo Nhà nước xã hội.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998518518518519,1.0,0.9998518518518519,1.0000001192092896,1.0,0.9999998807907104,1.0,1.5506975650787354,0.7526752352714539,1.0337692499160767,1.0042580366134644,0.9656382203102112,0.9840760827064514,1.1856234073638916,0.4976271092891693
vi-zh-2022-test-0064,但是，越南共产党是执政党，是领导国家、社会的力量。,"Nhưng Đảng là Đảng cầm quyền, Đảng lãnh đạo Nhà nước xã hội.","Nhung Đảng là Đảng cầm quyền, Đảng lãnh đạo Nhà nước xã hội.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok,0.9375,0.9354143466934853,0.933127789204312,0.9306048591020997,0.9511823543015727,0.9444390298518422,0.9444633595273345,0.9410856148835962,0.918918918918919,0.9142857142857143,0.9032258064516129,0.918918918918919,0.9333333333333333,0.9331632653061225,0.9333333333333333,0.9331632653061225,0.9844310879707336,0.9770820736885071,0.9210423827171326,0.9432168006896973,0.8980022668838501,0.7526752352714539,1.0337692499160767,1.0042580366134644,0.8348454236984253,0.9314427971839905,0.9810460209846497,0.24633881449699402
vi-zh-2022-test-0064,但是，越南共产党是执政党，是领导国家、社会的力量。,"Nhưng Đảng là Đảng cầm quyền, Đảng lãnh đạo Nhà nước xã hội.","Nhung Đang la Đang cam quyen, lanh đao Nha nuoc xa hoi.",2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok,0.18621255594080457,0.1112832871388654,0.09607974346144586,0.09108005956937269,0.30055928850100705,0.2228965184647023,0.20037285900067137,0.16717238884852673,0.0,0.0,0.0,0.0,0.1408450704225352,0.0704225352112676,0.1342281879194631,0.06711409395973154,0.7852556705474854,0.7052971124649048,0.5901098847389221,0.5830886363983154,-1.6041429042816162,0.7565752267837524,0.9956250190734863,0.8891595602035522,0.13239052891731262,0.2558773458003998,-1.5798383951187134,-0.9971198439598083
vi-zh-2022-test-0064,但是，越南共产党是执政党，是领导国家、社会的力量。,"Nhưng Đảng là Đảng cầm quyền, Đảng lãnh đạo Nhà nước xã hội.","Nhưng Đảng Đảng cầm quyền, lãnh đạo Nhà nước xã hội.",3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok,0.8574039191604413,0.7886968944213532,0.7084428512102046,0.6385789877043504,0.8264916245274503,0.8219491697115926,0.7754749653672215,0.7848213633323367,0.9444444444444444,0.823529411764706,0.5333333333333333,0.9444444444444444,0.9701492537313433,0.9425505608054403,0.8783783783783784,0.8533903726211418,0.9836228489875793,0.9806525111198425,0.9409514665603638,0.9630257487297058,0.832902729511261,0.6828448176383972,0.892246663570404,0.7433363199234009,0.8205060362815857,0.9117023348808289,0.8100968599319458,0.12125396728515625
vi-zh-2022-test-0064,但是，越南共产党是执政党，是领导国家、社会的力量。,"Nhưng Đảng là Đảng cầm quyền, Đảng lãnh đạo Nhà nước xã hội.","Nhưng cầm Đảng quyền, Đảng lãnh đạo Nhà hội.",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok,0.6951439283988786,0.5545330196192745,0.4745695331971251,0.4262829319056011,0.6722736269508107,0.6530614974872235,0.5818828810860577,0.5900686522553438,0.8484848484848484,0.6451612903225806,0.2962962962962963,0.7878787878787878,0.9322033898305084,0.8884297520661157,0.7534246575342465,0.7180459639986414,0.9667920470237732,0.9585458636283875,0.8981847167015076,0.9096391201019287,0.42275577783584595,0.5157358050346375,0.6984902620315552,0.5464362502098083,0.623871386051178,0.7643491625785828,0.10368307679891586,-0.34906426072120667
vi-zh-2022-test-0064,但是，越南共产党是执政党，是领导国家、社会的力量。,"Nhưng Đảng là Đảng cầm quyền, Đảng lãnh đạo Nhà nước xã hội.",Đảng quyền Đảng lãnh đạo hội,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok,0.22313016014842982,0.15777684932819508,0.13048730924085727,0.10551173833795616,0.407057280017657,0.3746924187762415,0.33191131087223336,0.3264022987176965,0.6428571428571429,0.46153846153846156,0.2727272727272727,0.6428571428571429,0.7692307692307693,0.6552706552706553,0.425531914893617,0.3624901497241923,0.9335981011390686,0.9176479578018188,0.7300216555595398,0.7924774289131165,-0.22570709884166718,0.018329862505197525,0.34381890296936035,-0.05263639986515045,0.2950332760810852,0.6787949204444885,-0.22577446699142456,-0.2871614396572113
vi-zh-2022-test-0065,越共十三届四中全会上，越共中央总书记阮富仲特别强调了党员要“言行一致”，在执行党和国家决议、政策、法律中发挥表率作用的观点。,"Tại Hội nghị Trung ương 4, khóa XIII lần này, Tổng Bí thư Nguyễn Phú Trọng nhấn mạnh quan điểm đảng viên phải “nói đi đôi với làm”, gương mẫu chấp hành các nghị quyết, chính sách, pháp luật của Đảng và Nhà nước.","Tại Hội nghị Trung ương 4, khóa XIII lần này, Tổng Bí thư Nguyễn Phú Trọng nhấn mạnh quan điểm đảng viên phải “nói đi đôi với làm”, gương mẫu chấp hành các nghị quyết, chính sách, pháp luật của Đảng và Nhà nước.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999964440145653,1.0,0.9999964440145653,1.0,0.9999999403953552,1.0,1.0,1.2852283716201782,0.6822755336761475,0.6598923206329346,0.7718147039413452,0.9513869285583496,0.969234049320221,1.0265921354293823,0.5214903950691223
vi-zh-2022-test-0065,越共十三届四中全会上，越共中央总书记阮富仲特别强调了党员要“言行一致”，在执行党和国家决议、政策、法律中发挥表率作用的观点。,"Tại Hội nghị Trung ương 4, khóa XIII lần này, Tổng Bí thư Nguyễn Phú Trọng nhấn mạnh quan điểm đảng viên phải “nói đi đôi với làm”, gương mẫu chấp hành các nghị quyết, chính sách, pháp luật của Đảng và Nhà nước.","Tai Hội nghị Trung ương 4, khóa XIII lần này, Tổng Bí thư Nguyễn Phú Trọng nhấn mạnh quan điểm đảng viên phải “nói đi đôi với làm”, gương mẫu chấp hành các nghị quyết, chính sách, pháp luật của Đảng và Nhà nước.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok,0.9803921568627451,0.9801960588196068,0.9799946100592892,0.9797875586021995,0.9894755415627827,0.9862490004976375,0.9889061842749343,0.9866286177980373,0.979020979020979,0.9787234042553192,0.9781021897810219,0.979020979020979,0.9807692307692307,0.9807655339662259,0.9807692307692307,0.9807655339662259,0.9887458086013794,0.9744336009025574,0.9914960265159607,0.989761233329773,1.1429240703582764,0.6822755336761475,0.6598923206329346,0.7718147039413452,0.8574805855751038,0.9595089554786682,0.9257999658584595,0.5065978169441223
vi-zh-2022-test-0065,越共十三届四中全会上，越共中央总书记阮富仲特别强调了党员要“言行一致”，在执行党和国家决议、政策、法律中发挥表率作用的观点。,"Tại Hội nghị Trung ương 4, khóa XIII lần này, Tổng Bí thư Nguyễn Phú Trọng nhấn mạnh quan điểm đảng viên phải “nói đi đôi với làm”, gương mẫu chấp hành các nghị quyết, chính sách, pháp luật của Đảng và Nhà nước.","Tai Hoi nghi Trung uong 4, khoa XIII lan nay, Tong Bi thu Nguyen Phu Trong nhan manh quan điem đang vien “noi đi đoi voi lam”, guong mau chap hanh cac nghi quyet, chinh sach, phap luat cua Đang va Nha nuoc.",2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok,0.23515168172488904,0.09697491910304135,0.05768614101893129,0.04472634019888356,0.4148871399231062,0.3168207378004824,0.29194153563307385,0.24912813646452173,0.08695652173913043,0.0,0.0,0.08695652173913043,0.25390625,0.1769947300295858,0.2504816955684008,0.1746075178711906,0.7641461491584778,0.7175719141960144,0.585322380065918,0.6066544055938721,-1.8797293901443481,0.6697238087654114,0.623336672782898,0.7248976230621338,0.07201655209064484,0.31138643622398376,-1.742042064666748,-1.2135220766067505
vi-zh-2022-test-0065,越共十三届四中全会上，越共中央总书记阮富仲特别强调了党员要“言行一致”，在执行党和国家决议、政策、法律中发挥表率作用的观点。,"Tại Hội nghị Trung ương 4, khóa XIII lần này, Tổng Bí thư Nguyễn Phú Trọng nhấn mạnh quan điểm đảng viên phải “nói đi đôi với làm”, gương mẫu chấp hành các nghị quyết, chính sách, pháp luật của Đảng và Nhà nước.","Tại Hội nghị Trung ương khóa XIII lần này, Bí Nguyễn Phú Trọng nhấn mạnh quan điểm đảng phải đi đôi với làm”, gương mẫu chấp hành các nghị quyết, chính sách, pháp luật của Đảng nước.",3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok,0.8265654376242381,0.7652508959298147,0.7152989552165124,0.6722192525380648,0.8418085055483902,0.8289313385817281,0.8094633988592151,0.8078931166203317,0.9253731343283582,0.8484848484848485,0.71875,0.9253731343283582,0.9598214285714285,0.9577510526925751,0.8414872798434442,0.8396721557852713,0.9771038889884949,0.9595522284507751,0.9321978092193604,0.937631368637085,0.6979451775550842,0.4830871820449829,0.4572362005710602,0.19490502774715424,0.6534737348556519,0.878463625907898,0.6600015163421631,0.2220606505870819
vi-zh-2022-test-0065,越共十三届四中全会上，越共中央总书记阮富仲特别强调了党员要“言行一致”，在执行党和国家决议、政策、法律中发挥表率作用的观点。,"Tại Hội nghị Trung ương 4, khóa XIII lần này, Tổng Bí thư Nguyễn Phú Trọng nhấn mạnh quan điểm đảng viên phải “nói đi đôi với làm”, gương mẫu chấp hành các nghị quyết, chính sách, pháp luật của Đảng và Nhà nước.","Hội khóa nghị XIII lần Tổng Bí thư Nguyễn Phú Trọng nhấn đảng phải “nói đôi với gương mẫu hành các nghị quyết, chính sách, pháp luật của Đảng và nước.",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok,0.6246347280002745,0.5247981416466224,0.4458429410083795,0.40135462589301696,0.6751062597884421,0.6548955166763395,0.6157409119520553,0.6154243342686182,0.8387096774193548,0.6885245901639344,0.4745762711864407,0.8225806451612903,0.9114583333333334,0.897310799319728,0.6958250497017893,0.6850245465979633,0.9503129124641418,0.9326867461204529,0.8957002758979797,0.891930878162384,0.33340612053871155,0.2518925070762634,0.32625243067741394,0.03737179934978485,0.38573041558265686,0.7562338709831238,0.15308648347854614,0.016334116458892822
vi-zh-2022-test-0065,越共十三届四中全会上，越共中央总书记阮富仲特别强调了党员要“言行一致”，在执行党和国家决议、政策、法律中发挥表率作用的观点。,"Tại Hội nghị Trung ương 4, khóa XIII lần này, Tổng Bí thư Nguyễn Phú Trọng nhấn mạnh quan điểm đảng viên phải “nói đi đôi với làm”, gương mẫu chấp hành các nghị quyết, chính sách, pháp luật của Đảng và Nhà nước.",Hội khóa XIII lần Tổng Bí thư Phú điểm “nói với mẫu chấp nghị quyết chính pháp luật của Đảng và Nhà,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok,0.2800667608216488,0.2068430109797335,0.15866239487995557,0.12230054575195567,0.4186113553886222,0.40392386117223755,0.3569468999294258,0.3613453545202388,0.6666666666666666,0.5283018867924529,0.2352941176470588,0.6666666666666666,0.798611111111111,0.7549293740810754,0.4684317718940937,0.4428098976280035,0.9255596399307251,0.9138872623443604,0.7753631472587585,0.7927930355072021,-0.6545812487602234,-0.12180566787719727,0.19725725054740906,-0.355894535779953,0.23740658164024353,0.5295573472976685,-1.1196532249450684,-0.8286566138267517
vi-zh-2022-test-0066,阮富仲指出，每一名中央委员会委员的责任，就是要发挥一把手的表率作用。,"Tổng Bí thư nêu rất rõ trách nhiệm của mỗi Ủy viên Trung ương phải gương mẫu, phải gánh trọng trách là người đứng đầu.","Tổng Bí thư nêu rất rõ trách nhiệm của mỗi Ủy viên Trung ương phải gương mẫu, phải gánh trọng trách là người đứng đầu.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999745973682873,1.0,0.9999745973682873,0.9999998807907104,0.9999998807907104,1.0000001192092896,1.0,1.3777825832366943,0.7314546704292297,1.0176496505737305,1.0046268701553345,0.9431667327880859,0.9710388779640198,1.0549495220184326,0.3928329646587372
vi-zh-2022-test-0066,阮富仲指出，每一名中央委员会委员的责任，就是要发挥一把手的表率作用。,"Tổng Bí thư nêu rất rõ trách nhiệm của mỗi Ủy viên Trung ương phải gương mẫu, phải gánh trọng trách là người đứng đầu.","Tong Bí thư nêu rất rõ trách nhiệm của mỗi Ủy viên Trung ương phải gương mẫu, phải gánh trọng trách là người đứng đầu.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok,0.9642857142857143,0.9636241116594315,0.9629283927770894,0.9621954581957615,0.9810347933426923,0.9747734329786989,0.9799075068393645,0.9754933081922015,0.9629629629629629,0.9620253164556962,0.9599999999999999,0.9629629629629629,0.9629629629629628,0.9629355687047993,0.962962962962963,0.9629355687047996,0.9871443510055542,0.9785005450248718,0.9824011325836182,0.9849178194999695,0.8097543716430664,0.7314546704292297,1.0176496505737305,1.0046268701553345,0.8399213552474976,0.9502086043357849,0.8064314723014832,0.32965847849845886
vi-zh-2022-test-0066,阮富仲指出，每一名中央委员会委员的责任，就是要发挥一把手的表率作用。,"Tổng Bí thư nêu rất rõ trách nhiệm của mỗi Ủy viên Trung ương phải gương mẫu, phải gánh trọng trách là người đứng đầu.","Tong Bi thu neu rat ro trach nhiem cua moi Uy vien uong phai guong mau, phai ganh trong trach la nguoi đung đau.",2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok,0.10691874604036189,0.06290547374177038,0.053404486561651976,0.049711239174919174,0.33598568671966555,0.23642881888782363,0.22586311819946597,0.17872611043961448,0.0,0.0,0.0,0.0,0.07633587786259542,0.03816793893129771,0.07434944237918216,0.03717472118959108,0.7567170262336731,0.6719958782196045,0.5687140226364136,0.572446882724762,-1.8585050106048584,0.7294315099716187,1.0150398015975952,0.9157679080963135,0.057550378143787384,0.32471683621406555,-1.6817528009414673,-1.13412344455719
vi-zh-2022-test-0066,阮富仲指出，每一名中央委员会委员的责任，就是要发挥一把手的表率作用。,"Tổng Bí thư nêu rất rõ trách nhiệm của mỗi Ủy viên Trung ương phải gương mẫu, phải gánh trọng trách là người đứng đầu.","thư nêu rất rõ trách nhiệm của Ủy viên Trung ương phải gương mẫu, phải gánh trọng là người đứng đầu.",3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok,0.8403699701308981,0.8030013108618337,0.7625194967131815,0.7182470265030161,0.8413597123146542,0.839492499499134,0.8165535732368976,0.8213548249138721,0.9066666666666667,0.8493150684931509,0.7246376811594202,0.9066666666666667,0.9663865546218487,0.9614223761338184,0.8646616541353384,0.8602200207513112,0.9775983095169067,0.9561023712158203,0.9309573769569397,0.9495784640312195,0.8382548093795776,0.6527059078216553,0.8214007616043091,0.5785160660743713,0.6605865359306335,0.8531302809715271,0.6386915445327759,-0.04231543093919754
vi-zh-2022-test-0066,阮富仲指出，每一名中央委员会委员的责任，就是要发挥一把手的表率作用。,"Tổng Bí thư nêu rất rõ trách nhiệm của mỗi Ủy viên Trung ương phải gương mẫu, phải gánh trọng trách là người đứng đầu.",Tổng rõ nêu trách nhiệm của mỗi viên ương phải gương gánh trọng trách là người đứng đầu.,4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok,0.6563555554708402,0.5429177507527781,0.4754573669402667,0.41283903738352923,0.690155713301804,0.666842610879704,0.634792844964664,0.631148818397049,0.8611111111111112,0.6857142857142857,0.45454545454545453,0.8333333333333334,0.9223300970873786,0.8733157625796735,0.7251908396946566,0.6866528514939418,0.9611592292785645,0.943897008895874,0.8636290431022644,0.8960327506065369,0.3313753306865692,0.5119637250900269,0.6525512337684631,0.39734116196632385,0.46910279989242554,0.7454454898834229,-0.185867577791214,-0.36311253905296326
vi-zh-2022-test-0066,阮富仲指出，每一名中央委员会委员的责任，就是要发挥一把手的表率作用。,"Tổng Bí thư nêu rất rõ trách nhiệm của mỗi Ủy viên Trung ương phải gương mẫu, phải gánh trọng trách là người đứng đầu.",Tổng Bí nhiệm của viên ương gương mẫu phải trách là đầu,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok,0.2865047968601901,0.18493805114134254,0.09621968305120752,0.07107729900485872,0.3864870362415674,0.369999123749399,0.3037354162971637,0.31205458557359944,0.6557377049180327,0.4406779661016949,0.14545454545454545,0.6557377049180327,0.7999999999999999,0.6814814814814815,0.47058823529411764,0.4008714596949891,0.93998122215271,0.9190186262130737,0.7522459626197815,0.8156740665435791,-0.1887640357017517,0.1914791464805603,0.3821645975112915,0.0824805349111557,0.2328786551952362,0.5088579058647156,-1.0461180210113525,-0.7469122409820557
vi-zh-2022-test-0067,越共十三届四中全会强调打击由政治思想、道德、生活作风堕落现象引发的消极现象，从而加强建党整党。,"Hội nghị Trung ương 4 khóa XIII nhấn mạnh chủ trương chống tiêu cực do suy thoái về tư tưởng, chính trị, đạo đức và lối sống để xây dựng, chỉnh đốn Đảng.","Hội nghị Trung ương 4 khóa XIII nhấn mạnh chủ trương chống tiêu cực do suy thoái về tư tưởng, chính trị, đạo đức và lối sống để xây dựng, chỉnh đốn Đảng.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999901289163524,1.0,0.9999901289163524,1.0,1.0,0.9999999403953552,1.0,1.301722526550293,0.6641245484352112,0.9879624843597412,1.0140637159347534,0.974726676940918,0.9748571515083313,1.0708627700805664,0.45629623532295227
vi-zh-2022-test-0067,越共十三届四中全会强调打击由政治思想、道德、生活作风堕落现象引发的消极现象，从而加强建党整党。,"Hội nghị Trung ương 4 khóa XIII nhấn mạnh chủ trương chống tiêu cực do suy thoái về tư tưởng, chính trị, đạo đức và lối sống để xây dựng, chỉnh đốn Đảng.","Hoi nghị Trung ương 4 khóa XIII nhấn mạnh chủ trương chống tiêu cực do suy thoái về tư tưởng, chính trị, đạo đức và lối sống để xây dựng, chỉnh đốn Đảng.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok,0.9736842105263158,0.9733285267845753,0.9729596187924139,0.9725766308764144,0.9853282488229919,0.9810846984145271,0.9844962664812674,0.98152159926035,0.968421052631579,0.967741935483871,0.9662921348314608,0.968421052631579,0.972972972972973,0.9729625458792126,0.972972972972973,0.9729625458792126,0.9898985028266907,0.9795342683792114,0.9880928993225098,0.9801642894744873,1.1548255681991577,0.6641245484352112,0.9879624843597412,1.0140637159347534,0.8657763600349426,0.9574494361877441,1.0057485103607178,0.4166313111782074
vi-zh-2022-test-0067,越共十三届四中全会强调打击由政治思想、道德、生活作风堕落现象引发的消极现象，从而加强建党整党。,"Hội nghị Trung ương 4 khóa XIII nhấn mạnh chủ trương chống tiêu cực do suy thoái về tư tưởng, chính trị, đạo đức và lối sống để xây dựng, chỉnh đốn Đảng.","Hoi nghi Trung uong 4 khoa XIII nhan manh chu truong chong tieu cuc do suy ve tu tuong, chinh tri, đao đuc va loi song đe xay dung, chinh đon Đang.",2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok,0.2628660748963104,0.11917883884830693,0.07335372507189852,0.05796701896590722,0.41995102265588935,0.32538509603735866,0.297246212929818,0.25699798875585833,0.125,0.02564102564102564,0.0,0.125,0.24861878453038674,0.16131232521656097,0.24390243902439024,0.1582521998059487,0.757836103439331,0.6993502378463745,0.5880215764045715,0.604858934879303,-1.8662073612213135,0.6484432816505432,0.961487889289856,0.8883687257766724,0.10132087022066116,0.3316821753978729,-1.6350691318511963,-1.1025382280349731
vi-zh-2022-test-0067,越共十三届四中全会强调打击由政治思想、道德、生活作风堕落现象引发的消极现象，从而加强建党整党。,"Hội nghị Trung ương 4 khóa XIII nhấn mạnh chủ trương chống tiêu cực do suy thoái về tư tưởng, chính trị, đạo đức và lối sống để xây dựng, chỉnh đốn Đảng.","Hội Trung ương 4 khóa nhấn chủ chống tiêu cực do suy thoái về tư tưởng, chính trị, đạo đức và lối sống để xây dựng, chỉnh Đảng.",3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok,0.8553453273074225,0.7856848521663944,0.7421572455967114,0.7115946547522426,0.78875586322697,0.7978493701580621,0.7528929996695846,0.768686758921776,0.9213483146067416,0.8045977011494252,0.6987951807228916,0.9213483146067416,0.9696969696969697,0.966500946969697,0.8767123287671234,0.8738227739726028,0.9780414700508118,0.9563886523246765,0.9221014976501465,0.9346525073051453,0.7272289991378784,0.5517443418502808,0.7840033173561096,0.4775085747241974,0.5831754207611084,0.9032426476478577,0.8492807149887085,0.24552781879901886
vi-zh-2022-test-0067,越共十三届四中全会强调打击由政治思想、道德、生活作风堕落现象引发的消极现象，从而加强建党整党。,"Hội nghị Trung ương 4 khóa XIII nhấn mạnh chủ trương chống tiêu cực do suy thoái về tư tưởng, chính trị, đạo đức và lối sống để xây dựng, chỉnh đốn Đảng.","Hội Trung nghị ương 4 khóa XIII nhấn chủ chống cực suy về tư tưởng, chính đạo lối sống xây dựng, chỉnh đốn",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok,0.6187833918061408,0.4630550897528962,0.3809467245529676,0.3194297753227205,0.5920863973171153,0.5796446522942545,0.5107878713073383,0.5217800477826668,0.8433734939759037,0.5925925925925926,0.38961038961038963,0.8192771084337349,0.9124087591240876,0.8322919708029197,0.6983240223463687,0.6370055865921788,0.9631024599075317,0.9473161697387695,0.8338199853897095,0.8740524649620056,-0.18255361914634705,0.3944329023361206,0.5631463527679443,0.3571165204048157,0.405519962310791,0.7849133610725403,0.19290485978126526,-0.015158351510763168
vi-zh-2022-test-0067,越共十三届四中全会强调打击由政治思想、道德、生活作风堕落现象引发的消极现象，从而加强建党整党。,"Hội nghị Trung ương 4 khóa XIII nhấn mạnh chủ trương chống tiêu cực do suy thoái về tư tưởng, chính trị, đạo đức và lối sống để xây dựng, chỉnh đốn Đảng.",nghị Trung 4 XIII nhấn chủ trương suy thoái tư tưởng chính trị đạo đức dựng,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok,0.26914634872918386,0.19031520831800525,0.08661931420113064,0.05945332798679146,0.45584763317344057,0.42204094624558847,0.37895514647448303,0.37282043357667066,0.6285714285714286,0.4411764705882353,0.15625,0.6285714285714286,0.7920792079207921,0.721592667079208,0.4584527220630373,0.41765535458452724,0.934438169002533,0.9069602489471436,0.7664815783500671,0.8059409260749817,-0.8548488020896912,-0.06404964625835419,0.25197046995162964,-0.19770319759845734,0.27792924642562866,0.6222065091133118,-0.6882582306861877,-0.5449442267417908
vi-zh-2022-test-0068,因为，消极现象是其他堕落现象特别是贪腐行为的根源。,"Bởi tiêu cực là “cái gốc” là nguồn để đi đến những suy thoái khác, đặc biệt là tham nhũng.","Bởi tiêu cực là “cái gốc” là nguồn để đi đến những suy thoái khác, đặc biệt là tham nhũng.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999638310185185,1.0,0.9999638310185185,0.9999999403953552,0.9999999403953552,1.0,0.9999998807907104,1.4584290981292725,0.6666024923324585,1.0029103755950928,1.0121253728866577,0.9405514001846313,0.9652880430221558,1.166096806526184,0.2523025870323181
vi-zh-2022-test-0068,因为，消极现象是其他堕落现象特别是贪腐行为的根源。,"Bởi tiêu cực là “cái gốc” là nguồn để đi đến những suy thoái khác, đặc biệt là tham nhũng.","Boi tiêu cực là “cái gốc” là nguồn để đi đến những suy thoái khác, đặc biệt là tham nhũng.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok,0.9565217391304348,0.9555330859059091,0.9544812172391356,0.9533589351059683,0.9747366981085147,0.9676455332267443,0.9731321693103951,0.9682149278485974,0.9491525423728815,0.9473684210526316,0.9433962264150944,0.9491525423728815,0.9583333333333334,0.9582939508506617,0.9583333333333334,0.9582939508506617,0.9885218143463135,0.976835310459137,0.9559870958328247,0.9688535332679749,0.9994506239891052,0.6666024923324585,1.0029103755950928,1.0121253728866577,0.8522816896438599,0.9011919498443604,0.8950971961021423,-0.05390080437064171
