id,source_zh,reference_vi,prediction_vi,damage_level,prompt_type,model_name,backend,temperature,operation,status
vi-zh-2022-test-0045,疫情后经济复苏基金是欧盟至2027年长期预算计划的一部分，旨在克服疫情爆发造成的经济和社会后果。,"Quỹ phục hồi kinh tế hậu COVID-19 là một phần trong gói ngân sách dài hạn đến năm 2027 của EU, nhằm giải quyết những hậu quả về kinh tế và xã hội sau khi đại dịch COVID-19 bùng phát.","Quỹ phục hồi kinh tế hậu COVID-19 là một phần trong gói ngân sách dài hạn đến năm 2027 của EU, nhằm giải quyết những hậu quả về kinh tế và xã hội sau khi đại dịch COVID-19 bùng phát.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok
vi-zh-2022-test-0045,疫情后经济复苏基金是欧盟至2027年长期预算计划的一部分，旨在克服疫情爆发造成的经济和社会后果。,"Quỹ phục hồi kinh tế hậu COVID-19 là một phần trong gói ngân sách dài hạn đến năm 2027 của EU, nhằm giải quyết những hậu quả về kinh tế và xã hội sau khi đại dịch COVID-19 bùng phát.","Quy phục hồi kinh tế hậu COVID-19 là một phần trong gói ngân sách dài hạn đến năm 2027 của EU, nhằm giải quyết những hậu quả về kinh tế và xã hội sau khi đại dịch COVID-19 bùng phát.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok
vi-zh-2022-test-0045,疫情后经济复苏基金是欧盟至2027年长期预算计划的一部分，旨在克服疫情爆发造成的经济和社会后果。,"Quỹ phục hồi kinh tế hậu COVID-19 là một phần trong gói ngân sách dài hạn đến năm 2027 của EU, nhằm giải quyết những hậu quả về kinh tế và xã hội sau khi đại dịch COVID-19 bùng phát.",Quy phuc hoi kinh te hau COVID-19 la mot phan trong goi ngan sach dai han đen nam 2027 cua nham giai quyet nhung hau qua ve kinh te va xa hoi sau khi đai dich COVID-19 bung phat.,2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok
vi-zh-2022-test-0045,疫情后经济复苏基金是欧盟至2027年长期预算计划的一部分，旨在克服疫情爆发造成的经济和社会后果。,"Quỹ phục hồi kinh tế hậu COVID-19 là một phần trong gói ngân sách dài hạn đến năm 2027 của EU, nhằm giải quyết những hậu quả về kinh tế và xã hội sau khi đại dịch COVID-19 bùng phát.","Quỹ phục hồi kinh tế hậu một trong gói ngân sách dài hạn đến năm 2027 của EU, nhằm giải quyết những hậu quả kinh tế và xã hội sau khi đại dịch bùng",3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok
vi-zh-2022-test-0045,疫情后经济复苏基金是欧盟至2027年长期预算计划的一部分，旨在克服疫情爆发造成的经济和社会后果。,"Quỹ phục hồi kinh tế hậu COVID-19 là một phần trong gói ngân sách dài hạn đến năm 2027 của EU, nhằm giải quyết những hậu quả về kinh tế và xã hội sau khi đại dịch COVID-19 bùng phát.","hồi COVID-19 hậu là một phần trong gói ngân dài hạn năm của EU, nhằm quyết những hậu quả về kinh tế xã hội khi COVID-19 bùng phát.",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok
vi-zh-2022-test-0045,疫情后经济复苏基金是欧盟至2027年长期预算计划的一部分，旨在克服疫情爆发造成的经济和社会后果。,"Quỹ phục hồi kinh tế hậu COVID-19 là một phần trong gói ngân sách dài hạn đến năm 2027 của EU, nhằm giải quyết những hậu quả về kinh tế và xã hội sau khi đại dịch COVID-19 bùng phát.",Quỹ phục hồi COVID-19 trong năm 2027 EU nhằm quyết hậu quả và xã hội sau đại dịch COVID-19 phát,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok
vi-zh-2022-test-0046,7月中旬，欧盟还正式批准了12个国家提交的复苏计划，为欧盟首次发放无偿援助和贷款铺平了道路。,"Giữa tháng 7, EU cũng chính thức thông qua kế hoạch phục hồi do 12 nước đệ trình, nhằm mở đường cho đợt giải ngân các khoản tài trợ và cho vay đầu tiên của khối này.","Giữa tháng 7, EU cũng chính thức thông qua kế hoạch phục hồi do 12 nước đệ trình, nhằm mở đường cho đợt giải ngân các khoản tài trợ và cho vay đầu tiên của khối này.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok
vi-zh-2022-test-0046,7月中旬，欧盟还正式批准了12个国家提交的复苏计划，为欧盟首次发放无偿援助和贷款铺平了道路。,"Giữa tháng 7, EU cũng chính thức thông qua kế hoạch phục hồi do 12 nước đệ trình, nhằm mở đường cho đợt giải ngân các khoản tài trợ và cho vay đầu tiên của khối này.","Giua tháng 7, EU cũng chính thức thông qua kế hoạch phục hồi do 12 nước đệ trình, nhằm mở đường cho đợt giải ngân các khoản tài trợ và cho vay đầu tiên của khối này.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok
vi-zh-2022-test-0046,7月中旬，欧盟还正式批准了12个国家提交的复苏计划，为欧盟首次发放无偿援助和贷款铺平了道路。,"Giữa tháng 7, EU cũng chính thức thông qua kế hoạch phục hồi do 12 nước đệ trình, nhằm mở đường cho đợt giải ngân các khoản tài trợ và cho vay đầu tiên của khối này.","Giua thang 7, EU cung chinh thuc thong qua ke hoach phuc hoi do 12 nuoc đe trinh, mo đuong cho đot giai ngan cac khoan tai tro va cho vay đau tien cua khoi nay.",2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok
vi-zh-2022-test-0046,7月中旬，欧盟还正式批准了12个国家提交的复苏计划，为欧盟首次发放无偿援助和贷款铺平了道路。,"Giữa tháng 7, EU cũng chính thức thông qua kế hoạch phục hồi do 12 nước đệ trình, nhằm mở đường cho đợt giải ngân các khoản tài trợ và cho vay đầu tiên của khối này.","7, chính thức thông qua kế hoạch phục hồi do 12 nước đệ trình, nhằm mở đường cho ngân các khoản tài trợ và cho vay đầu tiên của khối này.",3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok
vi-zh-2022-test-0046,7月中旬，欧盟还正式批准了12个国家提交的复苏计划，为欧盟首次发放无偿援助和贷款铺平了道路。,"Giữa tháng 7, EU cũng chính thức thông qua kế hoạch phục hồi do 12 nước đệ trình, nhằm mở đường cho đợt giải ngân các khoản tài trợ và cho vay đầu tiên của khối này.","Giữa 7, tháng chính thức thông hoạch phục do trình, nhằm mở đường cho giải ngân các khoản tài trợ cho vay đầu tiên của này.",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok
vi-zh-2022-test-0046,7月中旬，欧盟还正式批准了12个国家提交的复苏计划，为欧盟首次发放无偿援助和贷款铺平了道路。,"Giữa tháng 7, EU cũng chính thức thông qua kế hoạch phục hồi do 12 nước đệ trình, nhằm mở đường cho đợt giải ngân các khoản tài trợ và cho vay đầu tiên của khối này.",tháng EU chính thông kế phục hồi trình nhằm mở đợt giải các trợ cho vay tiên khối,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok
vi-zh-2022-test-0047,越南党和国家明确可持续减贫是国家革新、建设和发展的贯穿性、统领性、重要的大主张。,"Đảng và Nhà nước Việt Nam xác định công tác giảm nghèo bền vững là chủ trương lớn, quan trọng, nhất quán, xuyên suốt trong quá trình thực hiện công cuộc đổi mới, xây dựng và phát triển đất nước.","Đảng và Nhà nước Việt Nam xác định công tác giảm nghèo bền vững là chủ trương lớn, quan trọng, nhất quán, xuyên suốt trong quá trình thực hiện công cuộc đổi mới, xây dựng và phát triển đất nước.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok
vi-zh-2022-test-0047,越南党和国家明确可持续减贫是国家革新、建设和发展的贯穿性、统领性、重要的大主张。,"Đảng và Nhà nước Việt Nam xác định công tác giảm nghèo bền vững là chủ trương lớn, quan trọng, nhất quán, xuyên suốt trong quá trình thực hiện công cuộc đổi mới, xây dựng và phát triển đất nước.","Đang và Nhà nước Việt Nam xác định công tác giảm nghèo bền vững là chủ trương lớn, quan trọng, nhất quán, xuyên suốt trong quá trình thực hiện công cuộc đổi mới, xây dựng và phát triển đất nước.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok
vi-zh-2022-test-0047,越南党和国家明确可持续减贫是国家革新、建设和发展的贯穿性、统领性、重要的大主张。,"Đảng và Nhà nước Việt Nam xác định công tác giảm nghèo bền vững là chủ trương lớn, quan trọng, nhất quán, xuyên suốt trong quá trình thực hiện công cuộc đổi mới, xây dựng và phát triển đất nước.","Đang va Nha nuoc Viet Nam xac đinh cong tac giam ngheo ben vung la chu truong lon, quan trong, quan, xuyen suot trong qua trinh thuc hien cong cuoc đoi moi, xay dung va phat trien đat nuoc.",2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok
vi-zh-2022-test-0047,越南党和国家明确可持续减贫是国家革新、建设和发展的贯穿性、统领性、重要的大主张。,"Đảng và Nhà nước Việt Nam xác định công tác giảm nghèo bền vững là chủ trương lớn, quan trọng, nhất quán, xuyên suốt trong quá trình thực hiện công cuộc đổi mới, xây dựng và phát triển đất nước.","Đảng và Nhà nước Nam xác định giảm nghèo bền vững là chủ lớn, quan trọng, nhất quán, xuyên suốt trong quá trình thực hiện cuộc đổi mới, xây dựng và phát triển nước.",3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok
vi-zh-2022-test-0047,越南党和国家明确可持续减贫是国家革新、建设和发展的贯穿性、统领性、重要的大主张。,"Đảng và Nhà nước Việt Nam xác định công tác giảm nghèo bền vững là chủ trương lớn, quan trọng, nhất quán, xuyên suốt trong quá trình thực hiện công cuộc đổi mới, xây dựng và phát triển đất nước.","và nước Nhà Nam xác định tác giảm nghèo bền chủ lớn, quan trọng, quán, xuyên suốt trong quá công cuộc đổi mới, và phát triển đất nước.",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok
vi-zh-2022-test-0047,越南党和国家明确可持续减贫是国家革新、建设和发展的贯穿性、统领性、重要的大主张。,"Đảng và Nhà nước Việt Nam xác định công tác giảm nghèo bền vững là chủ trương lớn, quan trọng, nhất quán, xuyên suốt trong quá trình thực hiện công cuộc đổi mới, xây dựng và phát triển đất nước.",Đảng và định công tác nghèo vững lớn trọng xuyên suốt trình thực hiện cuộc đổi mới dựng và phát,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok
vi-zh-2022-test-0048,越南还制定了2021-2025年阶段贫困线标准，为农村地区人均月收入150万盾，城市地区200万盾。,"Việt Nam cũng xây dựng chuẩn nghèo giai đoạn 2021-2025 với tiêu chí thu nhập bình quân đầu người một tháng tại khu vực nông thôn là 1.500.000 đồng, khu vực thành thị là 2.000.000 đồng","Việt Nam cũng xây dựng chuẩn nghèo giai đoạn 2021-2025 với tiêu chí thu nhập bình quân đầu người một tháng tại khu vực nông thôn là 1.500.000 đồng, khu vực thành thị là 2.000.000 đồng",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok
vi-zh-2022-test-0048,越南还制定了2021-2025年阶段贫困线标准，为农村地区人均月收入150万盾，城市地区200万盾。,"Việt Nam cũng xây dựng chuẩn nghèo giai đoạn 2021-2025 với tiêu chí thu nhập bình quân đầu người một tháng tại khu vực nông thôn là 1.500.000 đồng, khu vực thành thị là 2.000.000 đồng","Viet Nam cũng xây dựng chuẩn nghèo giai đoạn 2021-2025 với tiêu chí thu nhập bình quân đầu người một tháng tại khu vực nông thôn là 1.500.000 đồng, khu vực thành thị là 2.000.000 đồng",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok
vi-zh-2022-test-0048,越南还制定了2021-2025年阶段贫困线标准，为农村地区人均月收入150万盾，城市地区200万盾。,"Việt Nam cũng xây dựng chuẩn nghèo giai đoạn 2021-2025 với tiêu chí thu nhập bình quân đầu người một tháng tại khu vực nông thôn là 1.500.000 đồng, khu vực thành thị là 2.000.000 đồng","Viet Nam cung xay dung chuan ngheo giai đoan 2021-2025 voi tieu chi thu nhap binh quan đau mot thang tai khu vuc nong thon la 1.500.000 đong, khu vuc thanh thi la 2.000.000 đong",2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok
vi-zh-2022-test-0048,越南还制定了2021-2025年阶段贫困线标准，为农村地区人均月收入150万盾，城市地区200万盾。,"Việt Nam cũng xây dựng chuẩn nghèo giai đoạn 2021-2025 với tiêu chí thu nhập bình quân đầu người một tháng tại khu vực nông thôn là 1.500.000 đồng, khu vực thành thị là 2.000.000 đồng","Nam cũng xây dựng chuẩn giai đoạn 2021-2025 với tiêu chí thu nhập bình quân đầu người một tháng tại khu thôn 1.500.000 đồng, khu vực thành thị là 2.000.000 đồng",3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok
vi-zh-2022-test-0048,越南还制定了2021-2025年阶段贫困线标准，为农村地区人均月收入150万盾，城市地区200万盾。,"Việt Nam cũng xây dựng chuẩn nghèo giai đoạn 2021-2025 với tiêu chí thu nhập bình quân đầu người một tháng tại khu vực nông thôn là 1.500.000 đồng, khu vực thành thị là 2.000.000 đồng","Việt chuẩn xây giai đoạn 2021-2025 tiêu thu nhập bình đầu người một tại khu vực thôn 1.500.000 đồng, vực thành thị là 2.000.000 đồng",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok
vi-zh-2022-test-0048,越南还制定了2021-2025年阶段贫困线标准，为农村地区人均月收入150万盾，城市地区200万盾。,"Việt Nam cũng xây dựng chuẩn nghèo giai đoạn 2021-2025 với tiêu chí thu nhập bình quân đầu người một tháng tại khu vực nông thôn là 1.500.000 đồng, khu vực thành thị là 2.000.000 đồng",Việt Nam cũng dựng nghèo đoạn quân người một tháng vực thôn 1500000 thành thị là 2000000 đồng,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok
vi-zh-2022-test-0049,该计划的目标是多维、包容、可持续减贫，防止返贫和新致贫发生；支持贫困户和贫困者脱离最低生活标准，享有国家多维贫困线规定的基本社会服务，提高生活质量；支持沿海地区和海岛贫困地区脱离贫困和特困状况。,"Mục tiêu của kế hoạch nói trên là giảm nghèo đa chiều, bao trùm, bền vững, hạn chế tái nghèo và phát sinh nghèo; hỗ trợ người nghèo, hộ nghèo vượt lên mức sống tối thiểu, tiếp cận các dịch vụ xã hội cơ bản theo chuẩn nghèo đa chiều quốc gia, nâng cao chất lượng cuộc sống; hỗ trợ các huyện nghèo, xã đặc biệt khó khăn vùng bãi ngang ven biển và hải đảo thoát khỏi tình trạng nghèo, đặc biệt khó khăn.","Mục tiêu của kế hoạch nói trên là giảm nghèo đa chiều, bao trùm, bền vững, hạn chế tái nghèo và phát sinh nghèo; hỗ trợ người nghèo, hộ nghèo vượt lên mức sống tối thiểu, tiếp cận các dịch vụ xã hội cơ bản theo chuẩn nghèo đa chiều quốc gia, nâng cao chất lượng cuộc sống; hỗ trợ các huyện nghèo, xã đặc biệt khó khăn vùng bãi ngang ven biển và hải đảo thoát khỏi tình trạng nghèo, đặc biệt khó khăn.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok
vi-zh-2022-test-0049,该计划的目标是多维、包容、可持续减贫，防止返贫和新致贫发生；支持贫困户和贫困者脱离最低生活标准，享有国家多维贫困线规定的基本社会服务，提高生活质量；支持沿海地区和海岛贫困地区脱离贫困和特困状况。,"Mục tiêu của kế hoạch nói trên là giảm nghèo đa chiều, bao trùm, bền vững, hạn chế tái nghèo và phát sinh nghèo; hỗ trợ người nghèo, hộ nghèo vượt lên mức sống tối thiểu, tiếp cận các dịch vụ xã hội cơ bản theo chuẩn nghèo đa chiều quốc gia, nâng cao chất lượng cuộc sống; hỗ trợ các huyện nghèo, xã đặc biệt khó khăn vùng bãi ngang ven biển và hải đảo thoát khỏi tình trạng nghèo, đặc biệt khó khăn.","Muc tiêu của kế hoạch nói trên là giảm nghèo đa chiều, bao trùm, bền vững, hạn chế tái nghèo và phát sinh nghèo; hỗ trợ người nghèo, hộ nghèo vượt lên mức sống tối thiểu, tiếp cận các dịch vụ xã hội cơ bản theo chuẩn nghèo đa chiều quốc gia, nâng cao chất lượng cuộc sống; hỗ trợ các huyện nghèo, xã đặc biệt khó khăn vùng bãi ngang ven biển và hải đảo thoát khỏi tình trạng nghèo, đặc biệt khó khăn.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok
vi-zh-2022-test-0049,该计划的目标是多维、包容、可持续减贫，防止返贫和新致贫发生；支持贫困户和贫困者脱离最低生活标准，享有国家多维贫困线规定的基本社会服务，提高生活质量；支持沿海地区和海岛贫困地区脱离贫困和特困状况。,"Mục tiêu của kế hoạch nói trên là giảm nghèo đa chiều, bao trùm, bền vững, hạn chế tái nghèo và phát sinh nghèo; hỗ trợ người nghèo, hộ nghèo vượt lên mức sống tối thiểu, tiếp cận các dịch vụ xã hội cơ bản theo chuẩn nghèo đa chiều quốc gia, nâng cao chất lượng cuộc sống; hỗ trợ các huyện nghèo, xã đặc biệt khó khăn vùng bãi ngang ven biển và hải đảo thoát khỏi tình trạng nghèo, đặc biệt khó khăn.","Muc tieu cua ke hoach noi tren la giam ngheo đa chieu, bao trum, ben vung, han che tai ngheo va phat sinh ngheo; ho tro nguoi ngheo, ho ngheo vuot len muc song toi thieu, tiep can cac dich vu xa co ban theo chuan ngheo đa chieu quoc gia, nang cao chat luong cuoc song; ho tro cac huyen ngheo, xa đac biet kho khan vung bai ngang ven bien va hai đao thoat khoi tinh trang ngheo, đac biet kho khan.",2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok
vi-zh-2022-test-0049,该计划的目标是多维、包容、可持续减贫，防止返贫和新致贫发生；支持贫困户和贫困者脱离最低生活标准，享有国家多维贫困线规定的基本社会服务，提高生活质量；支持沿海地区和海岛贫困地区脱离贫困和特困状况。,"Mục tiêu của kế hoạch nói trên là giảm nghèo đa chiều, bao trùm, bền vững, hạn chế tái nghèo và phát sinh nghèo; hỗ trợ người nghèo, hộ nghèo vượt lên mức sống tối thiểu, tiếp cận các dịch vụ xã hội cơ bản theo chuẩn nghèo đa chiều quốc gia, nâng cao chất lượng cuộc sống; hỗ trợ các huyện nghèo, xã đặc biệt khó khăn vùng bãi ngang ven biển và hải đảo thoát khỏi tình trạng nghèo, đặc biệt khó khăn.","Mục tiêu của kế hoạch nói trên giảm nghèo đa bền vững, hạn chế tái nghèo phát sinh nghèo; hỗ trợ người nghèo, hộ nghèo vượt lên mức sống tối thiểu, tiếp các dịch vụ xã hội cơ bản theo chuẩn nghèo đa chiều quốc cao chất lượng cuộc sống; hỗ trợ các xã đặc biệt khó khăn vùng bãi ngang ven biển và thoát khỏi tình trạng đặc biệt khó khăn.",3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok
vi-zh-2022-test-0049,该计划的目标是多维、包容、可持续减贫，防止返贫和新致贫发生；支持贫困户和贫困者脱离最低生活标准，享有国家多维贫困线规定的基本社会服务，提高生活质量；支持沿海地区和海岛贫困地区脱离贫困和特困状况。,"Mục tiêu của kế hoạch nói trên là giảm nghèo đa chiều, bao trùm, bền vững, hạn chế tái nghèo và phát sinh nghèo; hỗ trợ người nghèo, hộ nghèo vượt lên mức sống tối thiểu, tiếp cận các dịch vụ xã hội cơ bản theo chuẩn nghèo đa chiều quốc gia, nâng cao chất lượng cuộc sống; hỗ trợ các huyện nghèo, xã đặc biệt khó khăn vùng bãi ngang ven biển và hải đảo thoát khỏi tình trạng nghèo, đặc biệt khó khăn.","Mục của tiêu kế hoạch nói trên là đa chiều, bao trùm, hạn chế nghèo phát sinh nghèo; hỗ trợ nghèo, hộ vượt mức sống thiểu, cận các dịch vụ xã hội cơ chuẩn nghèo chiều cuộc sống; trợ huyện nghèo, xã đặc biệt khó khăn vùng bãi ngang và hải đảo thoát khỏi trạng nghèo, đặc khó khăn.",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok
vi-zh-2022-test-0049,该计划的目标是多维、包容、可持续减贫，防止返贫和新致贫发生；支持贫困户和贫困者脱离最低生活标准，享有国家多维贫困线规定的基本社会服务，提高生活质量；支持沿海地区和海岛贫困地区脱离贫困和特困状况。,"Mục tiêu của kế hoạch nói trên là giảm nghèo đa chiều, bao trùm, bền vững, hạn chế tái nghèo và phát sinh nghèo; hỗ trợ người nghèo, hộ nghèo vượt lên mức sống tối thiểu, tiếp cận các dịch vụ xã hội cơ bản theo chuẩn nghèo đa chiều quốc gia, nâng cao chất lượng cuộc sống; hỗ trợ các huyện nghèo, xã đặc biệt khó khăn vùng bãi ngang ven biển và hải đảo thoát khỏi tình trạng nghèo, đặc biệt khó khăn.",tiêu của kế hoạch nói là giảm đa chiều bao trùm vững hạn và phát sinh nghèo người hộ mức sống thiểu vụ cơ bản theo nghèo quốc gia nâng cao chất cuộc huyện nghèo xã đặc biệt khó biển trạng khó,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok
vi-zh-2022-test-0050,该计划还投资发展贫困核心地区的社会经济基础设施，提高贫困人口的收入和生活质量，培训职业技能，创造良好的就业机会，支持弱势群体脱贫。,"Chương trình cũng đầu tư phát triển hạ tầng kinh tế - xã hội vùng lõi nghèo, nâng cao thu nhập, chất lượng cuộc sống của người nghèo, đào tạo kỹ năng nghề, tạo việc làm tốt, hỗ trợ đối tượng yếu thế không rơi vào tình trạng nghèo đói.","Chương trình cũng đầu tư phát triển hạ tầng kinh tế - xã hội vùng lõi nghèo, nâng cao thu nhập, chất lượng cuộc sống của người nghèo, đào tạo kỹ năng nghề, tạo việc làm tốt, hỗ trợ đối tượng yếu thế không rơi vào tình trạng nghèo đói.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok
vi-zh-2022-test-0050,该计划还投资发展贫困核心地区的社会经济基础设施，提高贫困人口的收入和生活质量，培训职业技能，创造良好的就业机会，支持弱势群体脱贫。,"Chương trình cũng đầu tư phát triển hạ tầng kinh tế - xã hội vùng lõi nghèo, nâng cao thu nhập, chất lượng cuộc sống của người nghèo, đào tạo kỹ năng nghề, tạo việc làm tốt, hỗ trợ đối tượng yếu thế không rơi vào tình trạng nghèo đói.","Chuong trình cũng đầu tư phát triển hạ tầng kinh tế - xã hội vùng lõi nghèo, nâng cao thu nhập, chất lượng cuộc sống của người nghèo, đào tạo kỹ năng nghề, tạo việc làm tốt, hỗ trợ đối tượng yếu thế không rơi vào tình trạng nghèo đói.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok
vi-zh-2022-test-0050,该计划还投资发展贫困核心地区的社会经济基础设施，提高贫困人口的收入和生活质量，培训职业技能，创造良好的就业机会，支持弱势群体脱贫。,"Chương trình cũng đầu tư phát triển hạ tầng kinh tế - xã hội vùng lõi nghèo, nâng cao thu nhập, chất lượng cuộc sống của người nghèo, đào tạo kỹ năng nghề, tạo việc làm tốt, hỗ trợ đối tượng yếu thế không rơi vào tình trạng nghèo đói.","Chuong trinh cung đau tu phat trien ha tang kinh te - xa hoi vung loi ngheo, nang cao thu nhap, chat luong cuoc song nguoi ngheo, đao tao ky nang nghe, tao viec lam tot, ho tro đoi tuong yeu the khong roi vao tinh trang ngheo đoi.",2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok
vi-zh-2022-test-0050,该计划还投资发展贫困核心地区的社会经济基础设施，提高贫困人口的收入和生活质量，培训职业技能，创造良好的就业机会，支持弱势群体脱贫。,"Chương trình cũng đầu tư phát triển hạ tầng kinh tế - xã hội vùng lõi nghèo, nâng cao thu nhập, chất lượng cuộc sống của người nghèo, đào tạo kỹ năng nghề, tạo việc làm tốt, hỗ trợ đối tượng yếu thế không rơi vào tình trạng nghèo đói.","Chương trình cũng tư phát triển hạ tầng tế - xã vùng lõi nghèo, nâng thu nhập, chất lượng cuộc sống của người nghèo, đào tạo kỹ năng nghề, tạo việc hỗ trợ đối tượng thế không vào tình trạng nghèo đói.",3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok
vi-zh-2022-test-0050,该计划还投资发展贫困核心地区的社会经济基础设施，提高贫困人口的收入和生活质量，培训职业技能，创造良好的就业机会，支持弱势群体脱贫。,"Chương trình cũng đầu tư phát triển hạ tầng kinh tế - xã hội vùng lõi nghèo, nâng cao thu nhập, chất lượng cuộc sống của người nghèo, đào tạo kỹ năng nghề, tạo việc làm tốt, hỗ trợ đối tượng yếu thế không rơi vào tình trạng nghèo đói.","Chương cũng trình phát triển hạ tầng tế - hội vùng lõi nghèo, nâng cao nhập, chất lượng cuộc sống của người nghèo, đào năng tạo việc tốt, hỗ trợ tượng yếu không trạng nghèo",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok
vi-zh-2022-test-0050,该计划还投资发展贫困核心地区的社会经济基础设施，提高贫困人口的收入和生活质量，培训职业技能，创造良好的就业机会，支持弱势群体脱贫。,"Chương trình cũng đầu tư phát triển hạ tầng kinh tế - xã hội vùng lõi nghèo, nâng cao thu nhập, chất lượng cuộc sống của người nghèo, đào tạo kỹ năng nghề, tạo việc làm tốt, hỗ trợ đối tượng yếu thế không rơi vào tình trạng nghèo đói.",trình cũng đầu tư phát triển hạ tầng xã hội lõi nâng thu nhập cuộc sống nghèo đào kỹ làm tốt tượng yếu rơi trạng,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok
vi-zh-2022-test-0051,越南还推动实现包容性减贫目标，特别是提高收入和保障基本社会服务，如就业、教育、医疗、住房、清洁生活用水和卫生、信息等，以进一步为所有人、在任何地方、任何时候、从各个方向消除饥饿贫困。,"Việt Nam cũng đẩy mạnh thực hiện mục tiêu giảm nghèo bao trùm, nhất là nâng cao thu nhập và bảo đảm các chiều dịch vụ xã hội cơ bản như việc làm, giáo dục, y tế, nhà ở, nước sạch sinh hoạt và vệ sinh, thông tin để tiến tới xoá bỏ nghèo đói cho mọi người, ở mọi nơi, mọi thời điểm và mọi chiều.","Việt Nam cũng đẩy mạnh thực hiện mục tiêu giảm nghèo bao trùm, nhất là nâng cao thu nhập và bảo đảm các chiều dịch vụ xã hội cơ bản như việc làm, giáo dục, y tế, nhà ở, nước sạch sinh hoạt và vệ sinh, thông tin để tiến tới xoá bỏ nghèo đói cho mọi người, ở mọi nơi, mọi thời điểm và mọi chiều.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok
